name,links,number_links,leader,member,ally,enemy
Matthew_Murdock_(Earth-616),"['Julia_Carpenter_(Earth-616)', 'Shang-Chi_(Earth-616)', 'Maxwell_Dillon_(Earth-616)', 'Bullseye_(Lester)_(Earth-616)', 'Richard_Fisk_(Earth-616)', 'Peter_Parker_(Earth-616)', 'Maya_Lopez_(Earth-616)', 'Namor_McKenzie_(Earth-616)', 'Leland_Owlsley_(Earth-616)', 'Norman_Osborn_(Earth-616)', ""T'Challa_(Earth-616)"", 'Wilbur_Day_(Earth-616)', 'James_Howlett_(Earth-616)', 'Raymond_Bloch_(Earth-616)', 'Victor_von_Doom_(Earth-616)', 'Matthew_Murdock_(Earth-616)', 'Wade_Wilson_(Earth-616)', 'Samuel_Chung_(Earth-616)', 'Victor_Creed_(Earth-616)', 'Franklin_Nelson_(Earth-616)', 'Beast_(Demon)_(Earth-616)', 'Frank_Castle_(Earth-616)', 'James_Buchanan_Barnes_(Earth-616)', 'Johnathon_Ohnn_(Earth-616)', 'Elizabeth_Braddock_(Earth-616)', 'Peter_Petruski_(Earth-616)', 'Nicholas_Fury_(Earth-616)', 'Susan_Storm_(Earth-616)', 'Klaus_Voorhees_(Earth-616)', 'Daniel_Rand_(Earth-616)', 'Parker_Robbins_(Earth-616)', 'Mary_Walker_(Earth-616)', 'Johnathon_Blaze_(Earth-616)', 'Steven_Rogers_(Earth-616)', 'Lawrence_Cranston_(Earth-616)', 'Kevin_Plunder_(Earth-616)', 'Anthony_Masters_(Earth-616)', 'Zebediah_Killgrave_(Earth-616)', 'Maki_Matsumoto_(Earth-616)', 'Carlos_LaMuerto_(Earth-616)', 'Elektra_Natchios_(Earth-616)', 'Benjamin_Reilly_(Earth-616)', 'Stephen_Strange_(Earth-616)', 'Quentin_Beck_(Earth-616)', 'Abner_Jenkins_(Earth-616)', 'Calvin_Zabo_(Earth-616)', 'Natalia_Romanova_(Earth-616)']",47,['Hand'],"['Avengers', 'Defenders', 'Hand']",['Fantastic Four'],"['Hydra', 'Hand']"
Andrea_Janson_(Earth-616),"['Loxias_Crown_(Earth-616)', 'Vincente_Fortunato_(Earth-616)']",2,[],['Hydra'],[],[]
Hollow_(Earth-616),"['James_Howlett_(Earth-616)', 'Gateway_(Earth-616)', 'Sean_Cassidy_(Earth-616)', 'Phillip_Urich_(Earth-616)', 'Leech_(Earth-616)', 'Lyra_(Earth-8009)', 'Monet_St._Croix_(Earth-616)', 'Paige_Guthrie_(Earth-616)', 'Jubilation_Lee_(Earth-616)', 'Michiko_Musashi_(Earth-616)', 'Everett_Thomas_(Earth-616)', 'Julie_Power_(Earth-616)']",12,[],['Avengers'],[],[]
Drew_Daniels_(Earth-616),"['Steven_Rogers_(Earth-616)', 'Drew_Daniels_(Earth-616)']",2,[],['Thunderbolts'],[],['Fantastic Four']
Jonathan_Raven_(Earth-691),"['Rita_DeMara_(Earth-616)', 'James_Buchanan_Barnes_(Earth-616)']",2,[],[],['Avengers'],[]
Michel_Berman_(Earth-616),"['Peter_Parker_(Earth-616)', 'Jonathan_Storm_(Earth-616)', 'Benjamin_Grimm_(Earth-616)', 'Susan_Storm_(Earth-616)']",4,[],[],[],['Fantastic Four']
Chao_Yen_(Earth-616),"['Wai_Ling_(Earth-616)', 'Natalia_Romanova_(Earth-616)']",2,[],[],[],['Avengers']
Danger_(Earth-616),"['Charlie_Cluster-7_(Earth-616)', 'Piotr_Rasputin_(Earth-616)', 'Max_Eisenhardt_(Earth-616)', 'James_Proudstar_(Earth-616)', 'Charles_Xavier_(Earth-616)', 'Danger_(Earth-616)', 'Arcade_(Earth-616)', 'Sebastian_Shaw_(Earth-616)', 'David_Haller_(Earth-616)', 'Shadow_King_(Multiverse)', 'Frederick_Duncan_(Earth-616)', 'Forge_(Earth-616)', 'Rogue_(Anna_Marie)_(Earth-616)', 'Kuan-Yin_Xorn_(Earth-616)', 'Henry_McCoy_(Earth-616)', 'Emma_Frost_(Earth-616)', 'Steven_Rogers_(Earth-616)', 'Katherine_Pryde_(Earth-616)', 'Scott_Summers_(Earth-616)', 'Illyana_Rasputina_(Earth-616)', 'Stephen_Strange_(Earth-616)', 'James_Bradley_(Earth-616)', 'Remy_LeBeau_(Earth-616)', 'David_Alleyne_(Earth-616)']",24,[],['X-Men'],[],[]
Robert_Frank_(Earth-616),"['Anthony_Stark_(Earth-616)', 'Pietro_Maximoff_(Earth-616)', 'Wade_Wilson_(Earth-616)', 'Wanda_Maximoff_(Earth-616)', 'Vision_(Earth-616)', 'Johann_Shmidt_(Earth-616)', 'Steven_Rogers_(Earth-616)', 'Arthur_Parks_(Earth-616)', 'James_Buchanan_Barnes_(Earth-616)']",9,[],['Avengers'],[],[]
Paul_Kraye_(Earth-616),"['Timothy_Dugan_(Earth-616)', 'Martin_Reyna_(Earth-616)', 'Kobik_(Earth-616)', 'Maria_Hill_(Earth-616)']",4,[],"['Strategic Homeland Intervention, Enforcement and Logistics Division']",[],[]
Corrosion_(Earth-616),[],0,[],['Hydra'],[],[]
Kruun_(Earth-616),"['Piotr_Rasputin_(Earth-616)', 'Scott_Summers_(Earth-616)', 'James_Howlett_(Earth-616)', 'Danger_(Earth-616)']",4,[],[],[],['X-Men']
Rico_(Mutant)_(Earth-616),"['Rachel_Summers_(Earth-811)', 'James_Howlett_(Earth-616)', 'Ziggy_Karst_(Earth-616)', 'Ororo_Munroe_(Earth-616)', 'Kurt_Wagner_(Earth-616)']",5,[],['X-Men'],[],[]
Ronan_(Earth-616),"['Annihilus_(Earth-616)', 'Egros_(Earth-616)', 'Ultron_(Earth-616)', 'Supreme_Intelligence_(Earth-616)', 'Richard_Rider_(Earth-616)', 'Gamora_Zen_Whoberi_Ben_Titan_(Earth-7528)', ""Kl'rt_(Earth-616)"", 'Mar-Vell_(Earth-616)', 'Blackagar_Boltagon_(Earth-616)', 'Richard_Jones_(Earth-616)', 'Peter_Quill_(Earth-616)', 'Noh-Varr_(Earth-200080)', 'Henry_McCoy_(Earth-616)', ""J'son_(Earth-616)"", 'Galan_(Earth-616)', 'Ronan_(Earth-616)', 'Wendell_Vaughn_(Earth-616)', 'Crystalia_Amaquelin_(Earth-616)', 'Medusalith_Amaquelin_(Earth-616)', 'Sentry_459_(Earth-616)', 'Warren_Worthington_III_(Earth-616)']",21,[],[],['Fantastic Four'],"['X-Men', 'Guardians of the Galaxy']"
Architect_(Cosmic_Being)_(Earth-616),['Gilpetperdon_(Earth-616)'],1,[],['Elders of the Universe'],[],[]
Figment_(Earth-616),"['Robert_Reynolds_(Earth-616)', 'Lawrence_Cranston_(Earth-616)', 'Anthony_Masters_(Earth-616)', 'Knull_(Earth-616)', 'Mary_Walker_(Earth-616)', 'Norman_Osborn_(Earth-616)']",6,[],['Thunderbolts'],[],[]
Knull_(Earth-616),"['Robert_Reynolds_(Earth-616)', 'Edward_Brock_(Earth-616)', 'Julia_Carpenter_(Earth-616)', 'Void_(Dark_Sentry)_(Earth-616)', 'Egros_(Earth-616)', 'Cletus_Kasady_(Earth-616)', 'Eugene_Thompson_(Earth-616)', 'Brunnhilde_(Earth-616)', 'Peter_Parker_(Earth-616)', 'Bruce_Banner_(Earth-616)', 'Norrin_Radd_(Earth-616)', 'Thor_Odinson_(Earth-616)', 'Miles_Morales_(Earth-1610)', 'Knull_(Earth-616)', 'Captain_Universe_(Earth-616)', 'Galan_(Earth-616)', 'Tyrannosaurus_(Symbiote)_(Earth-616)']",17,[],[],[],['Thunderbolts']
James_Beverley_(Earth-616),"['Silvio_Manfredi_(Earth-616)', 'James_Beverley_(Earth-616)', 'Frederick_Myers_(Earth-616)', 'Maki_Matsumoto_(Earth-616)', 'Peter_Parker_(Earth-616)', 'Luke_Cage_(Earth-616)', 'Hercules_Panhellenios_(Earth-616)', 'Otto_Octavius_(Earth-616)', 'Leland_Owlsley_(Earth-616)', 'Daniel_Rand_(Earth-616)', ""T'Challa_(Earth-616)""]",11,[],['Sinister Six'],[],[]
Simon_Williams_(Earth-616),"['Johann_Shmidt_(Clone)_(Earth-616)', 'Sebastian_Druid_(Earth-616)', 'Wanda_Maximoff_(Earth-616)', 'Ultron_(Earth-616)', 'James_Rhodes_(Earth-616)', 'Thaddeus_Ross_(Earth-616)', 'Franklin_Hall_(Earth-616)', 'Amora_(Earth-616)', 'Arthur_Parks_(Earth-616)', 'Norman_Osborn_(Earth-616)', 'Carol_Danvers_(Earth-616)', 'Harvey_Elder_(Earth-616)', 'Jessica_Jones_(Earth-616)', 'Victor_von_Doom_(Earth-616)', 'Barbara_Morse_(Earth-616)', 'Bruce_Banner_(Earth-616)', 'Eric_Williams_(Earth-616)', 'Wade_Wilson_(Earth-616)', 'Clinton_Barton_(Earth-616)', 'Anthony_Stark_(Earth-616)', 'Rogue_(Anna_Marie)_(Earth-616)', 'Michael_Korvac_(Earth-691)', 'Henry_McCoy_(Earth-616)', 'Janet_Van_Dyne_(Earth-616)', 'Steven_Rogers_(Earth-616)', 'Robert_Reynolds_(Earth-616)', 'Erik_Josten_(Earth-616)', 'Simon_Williams_(Earth-616)', 'Luke_Cage_(Earth-616)', 'Thor_Odinson_(Earth-616)', 'Vision_(Earth-616)', 'Ares_(Earth-616)']",32,[],"['Avengers', 'Strategic Homeland Intervention, Enforcement and Logistics Division', 'Defenders']",[],[]
Roberto_Reyes_(Earth-616),"['Kevin_Connor_(Earth-616)', 'Roberto_Reyes_(Earth-616)', 'Zgreb_(Earth-616)', 'Nadia_Van_Dyne_(Earth-616)', 'Norrin_Radd_(Earth-616)', 'Jennifer_Walters_(Earth-616)', 'Calvin_Zabo_(Earth-616)', 'Johnathon_Blaze_(Earth-616)', 'Eric_Brooks_(Earth-616)']",9,[],['Avengers'],[],[]
Warlock_(Technarch)_(Earth-616),"['Danielle_Moonstar_(Earth-616)', 'Max_Eisenhardt_(Earth-616)', 'Impossible_Man_(Earth-616)', 'Charles_Xavier_(Earth-616)', 'Amora_(Earth-616)', 'Rahne_Sinclair_(Earth-616)', 'Phyla-Vell_(Earth-616)', 'Nathan_Summers_(Earth-616)', 'Richard_Rider_(Earth-616)', 'Warlock_(Technarch)_(Earth-616)', 'Gamora_Zen_Whoberi_Ben_Titan_(Earth-7528)', 'Megan_Gwynn_(Earth-616)', 'Roberto_Da_Costa_(Earth-616)', 'David_Haller_(Earth-616)', 'Magus_(Technarch)_(Earth-616)', 'Vanisher_(Earth-616)', 'Gabriel_Cohuelo_(Earth-616)', 'James_Madrox_(Earth-616)', 'Devil_Dinosaur_(Earth-78411)', 'Arthur_Douglas_(Earth-616)', 'Hela_(Earth-616)', 'Johann_Shmidt_(Earth-616)', 'Amara_Aquilla_(Earth-616)', 'Ariel_(Coconut_Grove)_(Earth-616)', ""S'ym_(Earth-616)"", 'Scott_Summers_(Earth-616)', 'James_Madrox_(Bartender)_(Earth-616)', 'Illyana_Rasputina_(Earth-616)', 'Aaron_Stack_(Earth-616)', 'Hope_Summers_(Earth-616)', 'Nathan_Summers_(Stryfe)_(Earth-4935)', 'Caliban_(Earth-616)', 'Douglas_Ramsey_(Earth-616)']",33,[],['X-Men'],[],[]
Sentry_459_(Earth-616),"['Super-Adaptoid_(Earth-616)', 'Ronan_(Earth-616)', 'Sentry_9168_(Earth-616)', 'Mar-Vell_(Earth-616)']",4,[],[],[],['Fantastic Four']
Moira_Brandon_(Earth-616),"['Clinton_Barton_(Earth-616)', 'Barbara_Morse_(Earth-616)']",2,[],['Avengers'],[],[]
Cletus_Kasady_(Earth-616),"['Johann_Shmidt_(Clone)_(Earth-616)', 'Max_Eisenhardt_(Earth-616)', 'Peter_Parker_(Earth-616)', 'Angelica_Jones_(Earth-616)', 'Danger_(Earth-616)', 'Henry_Hayes_(Earth-616)', 'Norman_Osborn_(Earth-616)', 'Eugene_Thompson_(Earth-616)', 'Carol_Danvers_(Earth-616)', 'Roderick_Kingsley_(Earth-616)', 'Edward_Brock_(Earth-616)', 'Wade_Wilson_(Earth-616)', 'Bruce_Banner_(Earth-616)', 'Otto_Octavius_(Earth-616)', 'Tandy_Bowen_(Earth-616)', 'Knull_(Earth-616)', 'Ulysses_Klaw_(Earth-616)', 'Anthony_Stark_(Earth-616)', 'Samuel_Alexander_(Earth-616)', 'Donald_Callahan_(Earth-616)', 'Frances_Barrison_(Earth-616)', 'MacDonald_Gargan_(Earth-616)', 'Tyrone_Johnson_(Earth-616)', 'Blastaar_(Earth-616)', 'Kaine_Parker_(Earth-616)', 'Benjamin_Grimm_(Earth-616)', 'Daniel_Rand_(Earth-616)', 'Janet_Van_Dyne_(Earth-616)', 'John_Jonah_Jameson_III_(Earth-616)', 'Robert_Reynolds_(Earth-616)', 'Cletus_Kasady_(Earth-616)', 'Cain_Marko_(Earth-616)']",32,[],['Avengers'],[],[]
Jasper_Sitwell_(Earth-616),"['Anthony_Stark_(Earth-616)', 'Gabriel_Jones_(Earth-616)', 'Natalia_Romanova_(Earth-616)', 'Daisy_Johnson_(Earth-616)', 'Steven_Hudak_(Earth-616)', 'Samuel_Smithers_(Earth-616)', 'Jasper_Sitwell_(Earth-616)', 'Nicholas_Fury_(Earth-616)', 'Deltite_(Earth-616)', 'Eric_Koenig_(Earth-616)', 'Maxwell_Markham_(Earth-616)', 'Jason_Macendale_Jr._(Earth-616)', 'Timothy_Dugan_(Earth-616)', 'Norman_Osborn_(Earth-616)', 'James_Buchanan_Barnes_(Earth-616)']",15,[],"['Strategic Homeland Intervention, Enforcement and Logistics Division']",[],[]
Takeshi_Matsuya_(Earth-616),"[""N'astirh_(Earth-616)"", 'James_Howlett_(Earth-616)', 'Max_Eisenhardt_(Earth-616)', ""S'ym_(Earth-616)"", 'Leech_(Earth-616)', 'Kevin_MacTaggert_(Earth-616)', 'Mother_(Interdimensional_Parasite)_(Earth-TRN287)', 'Abigail_Brand_(Earth-616)', 'Laura_Kinney_(Earth-616)', 'Takeshi_Matsuya_(Earth-616)']",10,[],['Avengers'],[],[]
Ivan_Kragoff_(Earth-616),"['Sharon_Ventura_(Earth-616)', 'Johann_Shmidt_(Clone)_(Earth-616)', 'Jonathan_Storm_(Earth-616)', 'Frank_Payne_(Earth-616)', 'Annihilus_(Earth-616)', 'Jonathan_Richards_(Earth-967)', 'Phillip_Masters_(Earth-616)', 'Milos_Masaryk_(Earth-616)', 'Aron_(Earth-616)', 'Attuma_(Earth-616)', 'Peter_Parker_(Earth-616)', 'Samuel_Sterns_(Earth-616)', 'Ultron_(Earth-616)', 'Norrin_Radd_(Earth-616)', 'Ivan_Kragoff_(Earth-616)', 'Steven_Rogers_(Earth-61311)', 'Thaddeus_Ross_(Earth-616)', 'Namor_McKenzie_(Earth-616)', 'En_Dwi_Gast_(Earth-616)', 'Jennifer_Walters_(Earth-616)', 'Alicia_Masters_(Earth-616)', 'Arthur_Parks_(Earth-616)', ""T'Challa_(Earth-616)"", 'Harvey_Elder_(Earth-616)', 'Erik_Selvig_(Earth-616)', 'Victor_von_Doom_(Earth-616)', 'Brunnhilde_(Earth-616)', 'Bruce_Banner_(Earth-616)', 'Lyra_(Earth-8009)', 'Hercules_Panhellenios_(Earth-616)', 'Lucia_von_Bardas_(Earth-616)', 'Wade_Wilson_(Earth-616)', 'Otto_Octavius_(Earth-616)', 'Lorna_Dane_(Earth-616)', 'Mar-Vell_(Earth-616)', 'Clinton_Barton_(Earth-616)', 'Ulysses_Klaw_(Earth-616)', 'James_Buchanan_Barnes_(Earth-616)', 'Robert_Drake_(Earth-616)', 'Anthony_Stark_(Earth-616)', 'Richard_Jones_(Earth-616)', 'Peter_Petruski_(Earth-616)', 'Blastaar_(Earth-616)', 'Benjamin_Grimm_(Earth-616)', 'Susan_Storm_(Earth-616)', 'Henry_McCoy_(Earth-616)', 'Steven_Rogers_(Earth-616)', 'Beyonder_(Earth-616)', 'Mad_Thinker_(Julius)_(Earth-616)', 'Wendell_Vaughn_(Earth-616)', 'Leech_(Earth-616)', 'Stephen_Strange_(Earth-616)', 'Quentin_Beck_(Earth-616)', 'Henry_Pym_(Earth-616)', 'Infant_Terrible_(Earth-616)', 'Natalia_Romanova_(Earth-616)']",56,[],[],[],"['Avengers', 'Fantastic Four', 'Defenders']"
Dirk_Garthwaite_(Earth-616),"['Julia_Carpenter_(Earth-616)', 'Phillip_Masters_(Earth-616)', 'Maxwell_Dillon_(Earth-616)', 'Loki_Laufeyson_(Earth-616)', 'Amora_(Earth-616)', 'Dirk_Garthwaite_(Earth-616)', 'Norman_Osborn_(Earth-616)', 'James_Howlett_(Earth-616)', 'Eliot_Franklin_(Thunderball)_(Earth-616)', 'Victor_von_Doom_(Earth-616)', 'Matthew_Murdock_(Earth-616)', 'Wade_Wilson_(Earth-616)', 'Helmut_Zemo_(Earth-616)', 'Clinton_Barton_(Earth-616)', 'George_Washington_Bridge_(Earth-616)', 'Frank_Castle_(Earth-616)', 'Anthony_Stark_(Earth-616)', 'Lockheed_(Earth-616)', 'Karnilla_(Earth-616)', 'Daniel_Rand_(Earth-616)', 'Parker_Robbins_(Earth-616)', 'William_Russo_(Earth-616)', 'Steven_Rogers_(Earth-616)', 'Beyonder_(Earth-616)', 'Nathaniel_Essex_(Earth-616)', 'Katherine_Pryde_(Earth-616)', 'Aleksei_Sytsevich_(Earth-616)', 'Odin_Borson_(Earth-616)', 'Cain_Marko_(Earth-616)', 'Stephen_Strange_(Earth-616)', 'Kobik_(Earth-616)', 'Thor_Odinson_(Earth-616)', 'Mephisto_(Earth-616)']",33,[],[],[],['Fantastic Four']
Sylvester_Marston_(Earth-616),"['Jalome_Beacher_(Earth-616)', 'William_Baker_(Earth-616)', 'Simon_Maddicks_(Earth-616)', 'Walther_Theodoric_(Earth-616)', 'Raymond_Bloch_(Earth-616)', 'Peter_Parker_(Earth-616)', 'Matthew_Murdock_(Earth-616)', 'Aaron_Stack_(Earth-616)', 'Calvin_Zabo_(Earth-616)', 'Andreas_von_Strucker_(Earth-616)', 'Peter_van_Zante_(Earth-616)']",11,[],['Thunderbolts'],[],[]
Annie_Wong_(Earth-616),"['Nicholas_Fury_(Earth-616)', 'Plan_Chu_(Earth-616)']",2,[],"['Strategic Homeland Intervention, Enforcement and Logistics Division']",[],[]
Jia_Jing_(Earth-616),"['Katherine_Pryde_(Earth-616)', 'James_Howlett_(Earth-616)', 'Scott_Summers_(Earth-616)', 'Peter_Parker_(Earth-616)', 'Wanda_Maximoff_(Earth-616)', 'Phoenix_Force_(Earth-616)', 'Hope_Summers_(Earth-616)']",7,[],['X-Men'],[],[]
Pierre_Fresson_(Earth-616),"['Frederick_Myers_(Earth-616)', 'Samuel_Smithers_(Earth-616)', 'Justin_Hammer_(Earth-616)', 'Justine_Hammer_(Earth-616)', 'Clinton_Barton_(Earth-616)', 'Leland_Owlsley_(Earth-616)', 'Luchino_Nefaria_(Earth-616)', 'Melissa_Gold_(Earth-616)']",8,[],"['Sinister Six', 'Thunderbolts']",[],['Thunderbolts']
Fantasia_(Earth-616),"['Laynia_Petrovna_(Earth-616)', 'Sergei_Krylov_(Earth-616)', 'Nathaniel_Richards_(Immortus)_(Earth-6311)', 'Bruce_Banner_(Earth-616)', 'Galina_Nemirovsky_(Earth-616)', 'Red_Guardian_(Anton)_(Earth-616)', 'Illarion_Pavlovich_Ramskov_(Earth-616)', 'Steven_Rogers_(Earth-616)', 'Mandarin_(Earth-616)', 'Tania_Belinskaya_(Earth-616)']",10,[],['Winter Guard'],[],['Winter Guard']
Mark_Milton_(Earth-4023),"['Mark_Milton_(Earth-4023)', 'Theodore_Sallis_(Earth-616)', 'Ghost_(Earth-616)', 'Cain_Marko_(Earth-616)', 'Luke_Cage_(Earth-616)', 'Karla_Sofen_(Earth-616)', 'Barnell_Bohusk_(Earth-616)', 'Nemesis_(Earth-295)', 'Adam_Brashear_(Earth-616)', 'Melissa_Gold_(Earth-616)']",10,[],['Thunderbolts'],[],[]
Chris_McCarthy_(Earth-616),"['Henry_Pym_(Earth-616)', ""Eric_O'Grady_(Earth-616)""]",2,[],"['Strategic Homeland Intervention, Enforcement and Logistics Division']",[],[]
Android_Man_(Earth-616),"['Alicia_Masters_(Earth-616)', 'Victor_von_Doom_(Earth-616)', 'Benjamin_Grimm_(Earth-616)', 'Mad_Thinker_(Julius)_(Earth-616)']",4,[],[],[],['Fantastic Four']
Mad_Thinker_(Julius)_(Earth-616),"['Impossible_Man_(Earth-616)', 'Tyros_(Earth-616)', 'Peter_Parker_(Earth-616)', 'Wanda_Maximoff_(Earth-616)', 'Ultron_(Earth-616)', 'Ivan_Kragoff_(Earth-616)', 'Onslaught_(Psychic_Entity)_(Earth-616)', 'Victor_von_Doom_(Earth-616)', 'Hercules_Panhellenios_(Earth-616)', 'Mar-Vell_(Earth-616)', 'Pietro_Maximoff_(Earth-616)', 'En_Sabah_Nur_(Earth-616)', 'Janet_Van_Dyne_(Earth-616)', 'Steven_Rogers_(Earth-616)', 'Simon_Williams_(Earth-616)', 'Plan_Chu_(Earth-616)', 'Thor_Odinson_(Earth-616)', 'Jonathan_Storm_(Earth-616)', 'Jennifer_Walters_(Earth-616)', 'Alicia_Masters_(Earth-616)', 'Edward_Brock_(Earth-616)', 'James_Howlett_(Earth-616)', 'Eliot_Franklin_(Thunderball)_(Earth-616)', 'Lyra_(Earth-8009)', 'Quasi-Motivational_Destruct_Organism_(Earth-616)', 'Wade_Wilson_(Earth-616)', 'Otto_Octavius_(Earth-616)', 'Scott_Lang_(Earth-616)', 'Anthony_Stark_(Earth-616)', 'William_Baker_(Earth-616)', 'Greer_Grant_(Earth-616)', 'Peter_Petruski_(Earth-616)', 'Anath-Na_Mut_(Earth-616)', 'Android_Man_(Earth-616)', 'Benjamin_Grimm_(Earth-616)', 'Elvin_Haliday_(Earth-616)', 'Amadeus_Cho_(Earth-616)', 'Vision_(Earth-616)', ""Eric_O'Grady_(LMD)_(Earth-616)"", 'Thundra_(Earth-715)', 'Phillip_Masters_(Earth-616)', 'Annihilus_(Earth-616)', 'Maxwell_Dillon_(Earth-616)', 'Samuel_Sterns_(Earth-616)', 'Mary_MacPherran_(Earth-616)', 'Draconus_(Earth-616)', 'Kallark_(Earth-616)', 'Ulysses_Klaw_(Earth-616)', 'Forge_(Earth-616)', 'Elizabeth_Ross_(Earth-616)', 'Monster_Android_(Earth-616)', 'Nicholas_Fury_(Earth-616)', 'Susan_Storm_(Earth-616)', 'Klaus_Voorhees_(Earth-616)', 'Parker_Robbins_(Earth-616)', 'Tryco_Slatterus_(Earth-616)', 'Jean_Grey_(Earth-616)', 'Henry_Pym_(Earth-616)', 'Metalloid_(Earth-616)', 'Awesome_Android_(Earth-616)', 'Loki_Laufeyson_(Earth-616)', 'Charles_Xavier_(Earth-616)', 'Norrin_Radd_(Earth-616)', 'Thaddeus_Ross_(Earth-616)', 'Namor_McKenzie_(Earth-616)', 'Nathaniel_Richards_(Earth-616)', 'Eros_(Earth-616)', 'Bruce_Banner_(Earth-616)', 'Matthew_Murdock_(Earth-616)', 'Jim_Hammond_(Earth-616)', 'Clinton_Barton_(Earth-616)', 'Johann_Shmidt_(Earth-616)', 'Beyonder_(Earth-616)', 'Mad_Thinker_(Julius)_(Earth-616)', 'Odin_Borson_(Earth-616)', 'Nathaniel_Richards_(Immortus)_(Earth-6311)', 'Benjamin_Reilly_(Earth-616)']",77,[],[],[],"['Avengers', 'Thunderbolts', 'Fantastic Four']"
James_Sanders_(Earth-616),"['Nathaniel_Richards_(Kang)_(Earth-6311)', 'Cletus_Kasady_(Earth-616)', 'Peter_Parker_(Earth-616)', 'Stephen_Strange_(Earth-616)', 'En_Dwi_Gast_(Earth-616)', 'James_Sanders_(Earth-616)']",6,[],"['Sinister Six', 'Thunderbolts']",[],['Thunderbolts']
Craig_Hollis_(Earth-616),"['DeMarr_Davis_(Earth-616)', 'Jonathan_Storm_(Earth-616)', 'Terminus_(Destroyer)_(Earth-616)', 'Barbara_Morse_(Earth-616)', 'Wade_Wilson_(Earth-616)', 'Craig_Hollis_(Earth-616)', 'Maelstrom_(Earth-616)', 'Franklin_Hall_(Earth-616)', 'Val_Ventura_(Earth-616)', 'Clinton_Barton_(Earth-616)', 'Ashley_Crawford_(Earth-616)']",11,[],['Avengers'],[],[]
Gregory_Gideon_(Earth-616),"['Jonathan_Storm_(Earth-616)', 'Annihilus_(Earth-616)', 'Victor_von_Doom_(Earth-616)', 'Shaper_of_Worlds_(Earth-616)', 'Draconus_(Earth-616)', 'Medusalith_Amaquelin_(Earth-616)', 'Susan_Storm_(Earth-616)', 'Benjamin_Grimm_(Earth-616)']",8,[],[],[],['Fantastic Four']
Jalome_Beacher_(Earth-616),"['Helmut_Zemo_(Earth-616)', 'Peter_Parker_(Earth-616)']",2,[],['Thunderbolts'],[],[]
Cyrus_Black_(Earth-616),"['Namor_McKenzie_(Earth-616)', 'Stephen_Strange_(Earth-616)']",2,[],[],[],['Defenders']
Omega_(Android)_(Earth-616),"['Ultron_(Earth-616)', 'Pietro_Maximoff_(Earth-616)', 'Maximus_Boltagon_(Earth-616)', 'Crystalia_Amaquelin_(Earth-616)']",4,[],[],[],['Fantastic Four']
Danielle_Blunt_(Earth-616),"['Maxwell_Dillon_(Earth-616)', 'Anya_Corazon_(Earth-616)']",2,[],[],[],['Thunderbolts']
Henry_Gyrich_(Earth-616),"[""M'Baku_(Earth-616)"", 'Peter_Parker_(Earth-616)', 'Loki_Laufeyson_(Earth-616)', 'Edwin_Jarvis_(Earth-616)', 'Hydra_Queen_(Nowhere)_(Earth-616)', 'Leonard_Samson_(Earth-616)', ""T'Challa_(Earth-616)"", 'Codename__Bravo_(Richard)_(Earth-616)', 'Bruce_Banner_(Earth-616)', 'Jack_Monroe_(Earth-616)', 'Dennis_Dunphy_(Earth-616)', 'Clinton_Barton_(Earth-616)', 'Forge_(Earth-616)', 'Lockheed_(Earth-616)', 'Rogue_(Anna_Marie)_(Earth-616)', 'Wolfgang_von_Strucker_(Earth-616)', 'Raven_Darkholme_(Earth-616)', 'Henry_Gyrich_(Earth-616)', 'Pietro_Maximoff_(Earth-616)', 'Samuel_Wilson_(Earth-616)', 'Noh-Varr_(Earth-200080)', 'Henry_McCoy_(Earth-616)', 'Helen_Takahama_(Earth-616)', 'Johann_Shmidt_(Earth-616)', 'Steven_Rogers_(Earth-616)', 'Mary_Walker_(Earth-616)', 'Paul_Duval_(Earth-616)', 'Redwing_(Earth-616)', 'Abigail_Brand_(Earth-616)', 'Raymond_Sikorski_(Earth-616)', 'Ororo_Munroe_(Earth-616)', 'Luchino_Nefaria_(Earth-616)', 'Adam_Neramani_(Earth-616)', 'Hepzibah_(Earth-616)']",34,[],[],[],['Thunderbolts']
Galina_Nemirovsky_(Earth-616),"['Anthony_Stark_(Earth-616)', 'Red_Guardian_(Anton)_(Earth-616)', 'Mandarin_(Earth-616)']",3,[],['Winter Guard'],[],[]
Magus_(Earth-7528),"['Egros_(Earth-616)', 'Ultron_(Earth-616)', 'In-Betweener_(Earth-616)', 'Cosmo_(Dog)_(Earth-616)', 'Victor_von_Doom_(Earth-616)', 'Kallark_(Earth-616)', 'Adam_Warlock_(Earth-616)', 'Eric_Masterson_(Earth-616)', 'Groot_(Earth-616)', 'Heather_Douglas_(Earth-616)', 'Peter_Quill_(Earth-616)', 'Ayesha_(Earth-616)', 'Galan_(Earth-616)', 'Wendell_Vaughn_(Earth-616)', 'Magus_(Earth-7528)', 'Genis-Vell_(Earth-616)', 'Nathaniel_Richards_(Kang)_(Earth-6311)', 'Rocket_Raccoon_(Earth-616)', 'Thanos_(Earth-616)', 'Stephen_Strange_(Earth-616)', 'Heather_Douglas_(Earth-18897)', 'Tath_Ki_(Earth-616)', 'Mantis_(Brandt)_(Earth-616)', 'Henry_Pym_(Earth-616)']",24,[],[],[],"['Guardians of the Galaxy', 'Fantastic Four']"
